ccode,Country,year,leadername,business,econ_finance,rgdpe,lnrgdpe,growth,cpg_sw2014,war,law,militarycareer,nato,business_add_close,econ_finance_close,business_nostate,business_exclude_lowlevel,rgdpo,expenditures_total,expenditures_total_million,expenditures_2014,nondefspend,nondefspend_ch,defspend_usa,defspend_ch_usa,diff_us,polconiii,polityfrompolity,polcon_abvmean,polcon_blwmean,cpg_mf,mids_per_yr,business_econ_finance,econ_finance_nobiz,def.exp,def.delta
220,France,1949,Queuille,0,0,NA,NA,NA,2,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,130994,NA,NA,0.37561661,10,0,1,2,0,0,0,13537.68863,NA
220,France,1950,Georges Bidault,0,0,300514.5,12.61325169,NA,2,0,0,0,1,0,0,0,0,292404.3125,NA,NA,NA,NA,NA,140780,7.470571041,0.653029919,0.375650227,10,0,1,2,1,0,0,14637.43319,8.123576941
220,France,1951,Pleven,1,0,314330.75,12.65820122,4.597532749,2,1,0,0,1,1,0,1,1,308332.6563,NA,NA,NA,NA,NA,301216,113.9622116,-80.02633667,0.37423104,10,0,1,2,2,1,0,19605.0381,33.93767781
220,France,1952,Pinay,1,0,324790.6875,12.69093609,3.327679634,2,1,0,1,1,1,0,1,0,316904.5,NA,NA,NA,NA,NA,424311,40.86602402,-13.83593941,0.669397652,10,1,0,2,3,1,0,24904.36935,27.03045626
220,France,1953,Laniel,1,0,340213.1875,12.73732758,4.748439789,2,1,0,0,1,1,0,1,0,329427.6875,NA,NA,NA,NA,NA,436863,2.958207607,8.419998169,0.676266074,10,1,0,2,2,1,0,27737.80887,11.37727874
220,France,1954,Mendes-France,0,1,359387.125,12.79215527,5.635857582,2,0,1,0,1,0,1,0,0,348178.875,NA,NA,NA,NA,NA,376933,-13.71825981,-1.040599823,0.38916257,10,0,1,2,0,1,1,23644.14321,-14.75843198
220,France,1955,Faure,0,0,379413.0938,12.84638119,5.572259426,2,0,1,0,1,0,0,0,0,367243.5313,NA,NA,NA,NA,NA,356801,-5.341002464,-1.470288277,0.676137507,10,1,0,2,0,0,0,22033.6342,-6.81145009
220,France,1956,Guy Mollet,0,0,399000.625,12.89671803,5.162584782,3.830601215,1,0,0,1,0,0,0,0,386005.5625,NA,NA,NA,NA,NA,361469,1.30829227,26.50265694,0.393856913,10,0,1,3.830601215,4,0,0,28161.68188,27.81224206
220,France,1957,Guy Mollet,0,0,421756.8438,12.95218468,5.703306198,3.698630095,0,0,0,1,0,0,0,0,407695.4375,NA,NA,NA,NA,NA,371783,2.853356838,4.19070816,0.391322494,10,0,1,3.698630095,0,0,0,30145.6916,7.045068287
220,France,1958,De Gaulle,0,0,435362.25,12.98393345,3.225886822,2,0,0,1,1,0,0,0,0,420538.9688,NA,NA,NA,NA,NA,369578,-0.593087912,-7.294229507,0.129226103,5,0,1,2,2,0,0,27767.99455,-7.887352809
220,France,1959,De Gaulle,0,0,449985.6563,13.01697063,3.358900547,2,0,0,1,1,0,0,0,0,432145.4063,NA,NA,NA,NA,NA,372166,0.700258136,1.562185407,0.594984174,5,1,0,2,2,0,0,28395.96069,2.261474594
220,France,1960,De Gaulle,0,0,488274.6563,13.09863377,8.508932114,2,0,0,1,1,0,0,0,0,468422.6563,1.44366E+11,144366,156733.7344,117297.7344,NA,363006,-2.461267233,5.105723381,0.173993543,5,0,1,2,2,0,0,29147.05219,2.645064605
220,France,1961,De Gaulle,0,0,512297.9375,13.14666176,4.92002964,2,1,0,1,1,0,0,0,0,491410.5,1.51287E+11,151287,164247.6406,123262.6406,5.085269928,378361,4.229957581,-0.302074432,0.173993543,5,0,1,2,2,0,0,30291.56537,3.926685875
220,France,1962,De Gaulle,0,0,546161.25,13.21066952,6.61008358,1.32876718,0,0,1,1,0,0,0,0,524957.6875,1.58429E+11,158429,172001.5,129644.5,5.177448273,409976,8.355776787,-5.008210659,0.173993543,5,0,1,1.32876718,0,0,0,31305.66242,3.347786855
220,France,1963,De Gaulle,0,0,581125.1875,13.27272129,6.401765347,2,0,0,1,1,0,0,0,0,558345.0625,1.63783E+11,163782,177813.0781,136240.0781,5.087433815,404393,-1.361787081,-0.48914659,0.175038561,5,0,1,2,1,0,0,30726.66179,-1.849507657
220,France,1964,De Gaulle,0,0,621551.25,13.33997345,6.956517696,2,0,0,1,1,0,0,0,0,595685.5625,1.70593E+11,170593,185207.5781,142412.5781,4.530605316,390911,-3.33388567,6.273293495,0.175038561,5,0,1,2,1,0,0,31629.80712,2.9392888
220,France,1965,De Gaulle,0,0,650932.625,13.3861618,4.727101326,2,0,0,1,1,0,0,0,0,623569.8125,1.76079E+11,176078,191162.4688,147748.4688,3.746783257,389105,-0.461997747,1.908428431,0.624961436,5,1,0,2,0,0,0,32087.20474,1.446096758
220,France,1966,De Gaulle,0,0,686043.375,13.43869591,5.393910408,2,0,0,1,1,0,0,0,0,657553.6875,1.80852E+11,180851,196344.375,151622.375,2.621960402,463423,19.09972954,-16.08687592,0.627549589,5,1,0,2,0,0,0,33053.94324,3.012847378
220,France,1967,De Gaulle,0,0,720799.8125,13.48811626,5.066215992,2,0,0,1,1,0,0,0,0,690441.1875,1.88548E+11,188547,204699.6875,157656.6875,3.979829788,535141,15.47570992,-10.28587055,0.627549589,5,1,0,2,0,0,0,34769.27912,5.189504523
220,France,1968,De Gaulle,0,0,752317.5625,13.53091335,4.372608662,1.644808769,0,0,1,1,0,0,0,0,720147.875,1.99124E+11,199124,216182.8125,169083.8125,7.248106956,549446,2.673127174,-2.554087162,0.631298244,5,1,0,1.644808769,0,0,0,34810.4631,0.118449332
220,France,1969,Pompidou,1,1,807204.625,13.60133266,7.29572773,1,0,0,0,1,1,1,1,1,771648.3125,2.07332E+11,207332,225093.9844,180042.9844,6.481502533,525814,-4.301059723,-0.047227859,0.561368525,8,1,0,1,0,1,0,33296.76751,-4.348392588
220,France,1970,Pompidou,1,1,854642,13.65843773,5.876743793,1,0,0,0,1,1,1,1,1,818592.4375,2.16007E+11,216006,234511.0781,189209.0781,5.091058731,486804,-7.418973446,7.976119995,0.561368525,8,1,0,1,0,1,0,33482.61988,0.55816943
220,France,1971,Pompidou,1,1,906397.0625,13.7172327,6.055760384,1,0,0,0,1,1,1,1,1,867624.4375,2.29636E+11,229635,249307.6719,203384.6719,7.492026329,437787,-10.0691452,11.43994522,0.561368525,8,1,0,1,0,1,0,33940.99923,1.369006815
220,France,1972,Pompidou,1,1,958438.375,13.7730608,5.741560459,1,0,0,0,1,1,1,1,1,914270,2.40322E+11,240321,260909.125,213785.125,5.113685608,439498,0.390829325,2.224417925,0.58312124,8,1,0,1,0,1,0,34828.84485,2.615849978
220,France,1973,Pompidou,1,1,1030232.938,13.84529591,7.49078989,1.739725947,0,0,0,1,1,1,1,1,980570.625,2.55976E+11,255976,277905.2813,229062.2813,7.146033287,417593,-4.984095573,8.631917953,0.58312124,8,1,0,1.739725947,0,1,0,36099.75561,3.649017823
220,France,1974,Giscard D'Estaing,0,1,1053729.375,13.86784649,2.280688286,2,0,0,0,1,0,1,0,0,1027725.5,2.68457E+11,268456,291454.4375,242792.4375,5.994071007,412319,-1.262952209,0.892377138,0.652023256,8,1,0,2,0,1,1,35966.09393,-0.37025646
220,France,1975,Giscard D'Estaing,0,1,1056546,13.87051582,0.26730299,2,0,0,0,1,0,1,0,0,1022991.438,2.83444E+11,283443,307725.3438,256879.3438,5.802036762,388786,-5.707474232,10.19557571,0.652075052,8,1,0,2,0,1,1,37579.56298,4.486083633
220,France,1976,Giscard D'Estaing,0,1,1109165.625,13.91911888,4.980349541,2,0,0,0,1,0,1,0,0,1073647,2.94972E+11,294972,320242.0313,267197.0313,4.016550064,378559,-2.630496025,6.955319881,0.652075052,8,1,0,2,1,1,1,39204.89967,4.32505478
220,France,1977,Giscard D'Estaing,0,1,1151036,13.95617294,3.774940968,2,0,0,0,1,0,1,0,0,1118702.75,3.04176E+11,304176,330234.5313,274296.5313,2.65702796,394217,4.136211395,1.317648411,0.652075052,8,1,0,2,2,1,1,41343.33064,5.45449928
220,France,1978,Giscard D'Estaing,0,1,1213533.375,14.00904655,5.429661274,2,0,0,0,1,0,1,0,0,1170870,3.23756E+11,323756,351491.9375,292383.9375,6.594106674,396408,0.555785239,5.111203194,0.372136533,8,0,1,2,1,1,1,43686.60989,5.667853095
220,France,1979,Giscard D'Estaing,0,1,1263706.75,14.04955959,4.134488106,2,0,0,0,1,0,1,0,0,1221186.625,3.34654E+11,334654,363323.5625,302838.5625,3.5756495,398769,0.595598459,1.734035492,0.362328708,8,0,1,2,1,1,1,44703.78225,2.328338982
220,France,1980,Giscard D'Estaing,0,1,1275347.5,14.05872917,0.921154022,2,0,0,0,1,0,1,0,0,1246880.25,3.45118E+11,345117,374682.9375,312996.9375,3.35438633,397025,-0.437345922,2.422962189,0.362328708,8,0,1,2,1,1,1,45591.54587,1.985880338
220,France,1981,Francois Mitterand,0,0,1236609.375,14.02788353,-3.037458658,3.221917629,0,1,0,1,0,0,0,0,1222484,3.55073E+11,355072,385490.75,322269.75,2.962588787,442450,11.44134521,-8.952936172,0.367602229,8,0,1,3.221917629,1,0,0,46725.91332,2.488109189
220,France,1982,Francois Mitterand,0,0,1236663.75,14.0279274,0.004398823,4,0,1,0,1,0,0,0,0,1220582.25,3.70624E+11,370623,402374,337945,4.864015102,524074,18.44818687,-16.53742981,0.575353086,8,1,0,4,0,0,0,47618.90744,1.911132511
220,France,1983,Francois Mitterand,0,0,1224400.75,14.01796246,-0.991618633,4,0,1,0,1,0,0,0,0,1203227.125,3.80215E+11,380214,412786.6563,347162.6563,2.727560997,507762,-3.112537622,4.967292309,0.575353086,8,1,0,4,1,0,0,48502.24731,1.855019195
220,France,1984,Francois Mitterand,0,0,1208699.125,14.00505543,-1.282393932,4,0,1,0,1,0,0,0,0,1190937.375,3.88354E+11,388353,421622.9063,356388.9063,2.6576159,527381,3.863818169,-4.458112717,0.310611099,8,0,1,4,2,0,0,48214.29478,-0.593689055
220,France,1985,Francois Mitterand,0,0,1201558.25,13.99913025,-0.590789318,4,0,1,0,1,0,0,0,0,1171883.625,3.99521E+11,399520,433746.5938,368588.5938,3.423138857,568003,7.702590942,-7.819094658,0.310611099,8,0,1,4,2,0,0,48157.58316,-0.11762407
220,France,1986,Francois Mitterand,0,0,1259292.375,14.04606056,4.804933071,2.432876587,0,1,0,1,0,0,0,0,1239001.375,4.09848E+11,409847,444958.3125,377886.3125,2.52251935,607188,6.898731232,-3.961256266,0.310611099,9,0,1,2.432876587,1,0,0,49572.27092,2.937622004
220,France,1987,Francois Mitterand,0,0,1295888.5,14.07470703,2.906084061,2,0,1,0,1,0,0,0,0,1277776.75,4.2103E+11,421030,457099.3438,388063.3438,2.693146229,599976,-1.187770486,4.115967274,0.357057542,9,0,1,2,2,0,0,51024.06495,2.928641371
220,France,1988,Francois Mitterand,0,0,1370168.125,14.13044357,5.731940269,3.267759562,0,1,0,1,0,0,0,0,1345192.375,4.35572E+11,435572,472887.125,403886.125,4.077370644,586731,-2.207588196,2.156889915,0.357057542,9,0,1,3.267759562,2,0,0,50998.06189,-0.050962363
220,France,1989,Francois Mitterand,0,0,1432050.625,14.17461777,4.516410828,4,0,1,0,1,0,0,0,0,1397526.5,4.41454E+11,441454,479273.0313,409426.0313,1.371650577,580705,-1.027046442,2.253115654,0.554359496,9,1,0,4,2,0,0,51623.20978,1.225826759
220,France,1990,Francois Mitterand,0,0,1479395.375,14.20714378,3.306078911,4,0,1,0,1,0,0,0,0,1444479.25,4.55597E+11,455597,494627.6563,425089.6563,3.82575202,554742,-4.470944881,4.028549194,0.554359496,9,1,0,4,1,0,0,51394.87158,-0.442316925
220,France,1991,Francois Mitterand,0,0,1492151.125,14.21572971,0.86222887,4,1,1,0,1,0,0,0,0,1452341.5,4.71485E+11,471484,511875.6875,441884.6875,3.950938702,487221,-12.17160416,12.82304668,0.554359496,9,1,0,4,1,0,0,51729.56864,0.651226578
220,France,1992,Francois Mitterand,0,0,1518404.5,14.23317051,1.759433746,4,0,1,0,1,0,0,0,0,1481791.5,4.8682E+11,486819,528524.4375,460735.4375,4.26598835,514822,5.664985657,-8.811104774,0.554359496,9,1,0,4,2,0,0,50102.06767,-3.146171558
220,France,1993,Francois Mitterand,0,0,1507899.375,14.22622776,-0.691854954,1.723287582,0,1,0,1,0,0,0,0,1481563.125,5.03918E+11,503917,547087.1875,480049.1875,4.191939354,487764,-5.255797386,4.147948265,0.356438994,9,0,1,1.723287582,4,0,0,49546.98419,-1.107905336
220,France,1994,Francois Mitterand,0,0,1548618.625,14.25287342,2.700400352,1,0,1,0,1,0,0,0,0,1514447.375,5.05555E+11,505554,548864.4375,481482.4375,0.298563153,460072,-5.677335739,6.190477371,0.22513476,9,0,1,1,3,0,0,49801.88834,0.514469555
220,France,1995,Chirac,0,1,1583274.5,14.27500534,2.237856388,1,0,0,0,1,0,1,0,0,1554860.25,5.05409E+11,505409,548707,484660,0.659953952,433220,-5.836477757,0.887084961,0.22513476,9,0,1,1,1,1,1,47336.5088,-4.950373607
220,France,1996,Chirac,0,1,1610066.25,14.29178619,1.692175865,1,0,0,0,1,0,1,0,0,1587360.25,5.17254E+11,517254,561566.75,499056.75,2.970484495,409656,-5.439268589,3.039468527,0.53245765,9,1,0,1,1,1,1,46210.54076,-2.378646144
220,France,1997,Chirac,0,1,1705582.375,14.34941673,5.932438374,2.726027489,0,0,0,1,0,1,0,0,1674515.125,5.22499E+11,522499,567261.125,504536.125,1.097946286,407537,-0.517263293,0.86120826,0.53245765,9,1,0,2.726027489,0,1,1,46377.4941,0.36128843
220,France,1998,Chirac,0,1,1821831.375,14.41535282,6.81579113,4,0,0,0,1,0,1,0,0,1763625.625,5.1893E+11,518929,563385.25,502294.25,-0.444343805,398332,-2.258690596,-0.346331358,0.40330562,9,0,1,4,1,1,1,45144.78987,-2.657979371
220,France,1999,Chirac,0,1,1892393.875,14.45335293,3.873157501,4,0,0,0,1,0,1,0,0,1829754.25,5.26959E+11,526958,572102.125,510495.125,1.632683396,399314,0.246528015,0.598113596,0.4414832,9,1,0,4,3,1,1,45524.55337,0.841212236
220,France,2000,Chirac,0,1,1995740.125,14.50652599,5.461132526,4,0,0,0,1,0,1,0,0,1942994.625,5.36597E+11,536597,582566.875,521669.875,2.189002275,414768,3.870137215,-5.022603512,0.4414832,9,1,0,4,1,1,1,45009.61629,-1.131119459
220,France,2001,Chirac,0,1,2068834,14.54249573,3.662490845,4,1,0,0,1,0,1,0,0,2008238.5,5.4238E+11,542380,588845.3125,528134.3125,1.239181638,418135,0.811779141,-1.117212892,0.4414832,9,1,0,4,1,1,1,44870.85744,-0.308287105
220,France,2002,Chirac,0,1,2101828.25,14.55831814,1.594817638,2.161643982,0,0,0,1,0,1,0,0,2036409.125,5.52242E+11,552242,599552.1875,537589.1875,1.790240645,469486,12.28096199,-10.21873283,0.442830563,9,1,0,2.161643982,0,1,1,45792.77509,2.054602249
220,France,2003,Chirac,0,1,2004098.375,14.51070499,-4.649758339,1,0,0,0,1,0,1,0,0,1955126.125,5.62948E+11,562948,611175.375,547349.375,1.815547585,534351,13.81617355,-10.80954075,0.540488482,9,1,0,1,0,1,1,47174.10531,3.016480689
220,France,2004,Chirac,0,1,2064718,14.54050446,3.02478075,1,0,0,0,1,0,1,0,0,2005503.625,5.75352E+11,575352,624642,559069,2.141159773,582400,8.99202919,-6.254899979,0.540488482,9,1,0,1,2,1,1,48462.01223,2.730114143
220,France,2005,Chirac,0,1,2105672.25,14.56014538,1.983523369,1,0,NA,NA,1,0,1,0,0,2103202,5.82679E+11,582679,632596.6875,568361.6875,1.662171841,610176,4.769230843,-6.809704781,0.540488482,9,1,0,1,1,1,1,47468.66622,-2.049741554
220,France,2006,Chirac,0,1,2181809.25,14.59566498,3.615808487,1,0,NA,NA,1,0,1,0,0,2139617.5,5.90542E+11,590541,641132.25,576607.25,1.450759768,619653,1.553158402,-1.101691127,0.540488482,9,1,0,1,0,1,1,47687.38745,0.460769684
220,France,2007,Sarkozy,0,0,2317900,14.6561718,6.237518787,1.621917725,0,NA,NA,1,0,0,0,0,2267029,6.01237E+11,601237,652744.5625,587971.5625,1.970893145,635921,2.625340223,-2.240993023,0.540488482,9,1,0,1.621917725,0,0,0,47669.41482,-0.037688428
220,France,2008,Sarkozy,0,0,2352973.25,14.67119026,1.513147354,2,0,NA,NA,1,0,0,0,0,2297684.75,6.08113E+11,608112,660208.5,596084.5,1.379817963,682967,7.398088932,-8.40004921,0.558765471,9,1,0,2,0,0,0,47322.98258,-0.726739031
220,France,2009,Sarkozy,0,0,2327730.75,14.66040421,-1.072794199,2,0,NA,NA,1,0,0,0,0,2248625.25,6.22779E+11,622778,676130.9375,607679.9375,1.945267439,737747,8.020885468,-1.273022175,0.493726522,9,1,0,2,1,0,0,50824.23549,7.398631116
220,France,2010,Sarkozy,0,0,2385584.75,14.68495464,2.485430241,2,0,NA,NA,1,0,0,0,0,2313305,6.30706E+11,630705,684737.0625,619415.0625,1.931135774,757992,2.744165659,-7.315319061,0.493726522,9,1,0,2,0,0,0,48414.9721,-4.740382943
220,France,2011,Sarkozy,0,0,2458600,14.7151022,3.060686588,2,0,NA,NA,1,0,0,0,0,2392258,6.37233E+11,637233,691824.3125,628099.3125,1.402008176,748646,-1.232994556,-1.211817265,0.493726522,9,1,0,2,NA,0,0,46975.20108,-2.973813584
220,France,2012,Hollande,0,0,2486335,14.72632027,1.128077507,3.251366138,0,NA,NA,1,0,0,0,0,2421442.25,6.47483E+11,647483,702952.375,640108.375,1.911968708,706082,-5.685464382,4.302961349,0.521011233,9,1,0,3.251366138,NA,0,0,46253.61582,-1.536098292
220,France,2013,Hollande,0,0,2584486.75,14.76503754,3.947651386,4,0,NA,NA,1,0,0,0,0,2515464,6.56976E+11,656976,713258.6875,650572.6875,1.634771943,650081,-7.931231976,7.679815769,0.36783433,9,0,1,4,NA,0,0,45953.94161,-0.647893588
220,France,2014,Hollande,0,0,2602646.25,14.77203941,0.702631474,4,0,NA,NA,1,0,0,0,0,2550435,6.64581E+11,664581,721515.1875,657901.1875,1.126469016,609914,-6.178768635,7.659162998,0.36783433,9,0,1,4,NA,0,0,46753.68055,1.740305415
230,Spain,1949,Franco,NA,NA,NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130994,NA,NA,0,-7,0,1,NA,0,NA,NA,2762.713077,NA
230,Spain,1950,Franco,NA,NA,98954.33594,11.50241375,NA,NA,0,0,1,0,NA,NA,NA,NA,97187.03906,NA,NA,NA,NA,NA,140780,7.470571041,-13.73837662,0,-7,0,1,NA,0,NA,NA,2589.948506,-6.253438803
230,Spain,1951,Franco,NA,NA,115518.9766,11.65719032,16.73967743,NA,0,0,1,0,NA,NA,NA,NA,114509.9453,NA,NA,NA,NA,NA,301216,113.9622116,-119.332016,0,-7,0,1,NA,0,NA,NA,2450.990637,-5.365275337
230,Spain,1952,Franco,NA,NA,120540.7031,11.69974232,4.347097874,NA,0,0,1,0,NA,NA,NA,NA,120047.125,NA,NA,NA,NA,NA,424311,40.86602402,-14.09942818,0,-7,0,1,NA,0,NA,NA,3106.518284,26.7454162
230,Spain,1953,Franco,NA,NA,116186.7266,11.66295433,-3.612035513,NA,0,0,1,0,NA,NA,NA,NA,115716.4063,NA,NA,NA,NA,NA,436863,2.958207607,-4.928928375,0,-7,0,1,NA,0,NA,NA,3045.976607,-1.948859502
230,Spain,1954,Franco,NA,NA,131545.2813,11.78710651,13.21885586,NA,0,0,1,0,NA,NA,NA,NA,130906,NA,NA,NA,NA,NA,376933,-13.71825981,14.23520374,0,-7,0,1,NA,0,NA,NA,3061.092552,0.49625937
230,Spain,1955,Franco,NA,NA,138486.5156,11.83852863,5.276691914,NA,0,0,1,0,NA,NA,NA,NA,138057.0625,NA,NA,NA,NA,NA,356801,-5.341002464,13.51243114,0,-7,0,1,NA,0,NA,NA,3311.851316,8.191806025
230,Spain,1956,Franco,NA,NA,148854.4688,11.91072464,7.486617565,NA,0,0,1,0,NA,NA,NA,NA,148214.8281,NA,NA,NA,NA,NA,361469,1.30829227,4.819547176,0,-7,0,1,NA,0,NA,NA,3514.362738,6.114749813
230,Spain,1957,Franco,NA,NA,155851.0938,11.95665646,4.700314999,NA,0,0,1,0,NA,NA,NA,NA,154612.6875,NA,NA,NA,NA,NA,371783,2.853356838,1.775811672,0,-7,0,1,NA,1,NA,NA,3677.493238,4.64182306
230,Spain,1958,Franco,NA,NA,162674.4688,11.999506,4.378139973,NA,0,0,1,0,NA,NA,NA,NA,161196.4688,NA,NA,NA,NA,NA,369578,-0.593087912,-11.65714931,0,-7,0,1,NA,1,NA,NA,3226.528688,-12.26282471
230,Spain,1959,Franco,NA,NA,158790.0156,11.97533798,-2.387869358,NA,0,0,1,0,NA,NA,NA,NA,157202.75,NA,NA,NA,NA,NA,372166,0.700258136,-5.416983604,0,-7,0,1,NA,0,NA,NA,3074.466068,-4.712886048
230,Spain,1960,Franco,NA,NA,176166,12.07918167,10.94274521,NA,0,0,1,0,NA,NA,NA,NA,175315.1406,32705756546,32705,35506.8125,31287.8125,NA,363006,-2.461267233,22.48971748,0,-7,0,1,NA,0,NA,NA,3690.467974,20.03606129
230,Spain,1961,Franco,NA,NA,196242.1094,12.18710423,11.39613342,NA,0,0,1,0,NA,NA,NA,NA,196099.75,34494279355,34494,37449.07422,33197.07422,6.102253914,378361,4.229957581,-3.447781563,0,-7,0,1,NA,1,NA,NA,3719.038396,0.774168006
230,Spain,1962,Franco,NA,NA,215516.0313,12.28079033,9.821498871,NA,0,0,1,0,NA,NA,NA,NA,215347,36834358875,36834,39989.54297,34796.54297,4.818101406,409976,8.355776787,13.77498531,0,-7,0,1,NA,0,NA,NA,4542.108067,22.13124963
230,Spain,1963,Franco,NA,NA,236265.6563,12.37271214,9.627878189,NA,0,0,1,0,NA,NA,NA,NA,235944.5781,40395254935,40395,43855.60938,38963.60938,11.97551823,404393,-1.361787081,-4.434476852,0,-7,0,1,NA,0,NA,NA,4279.045245,-5.791646051
230,Spain,1964,Franco,NA,NA,248783.6563,12.42433929,5.298268795,NA,0,0,1,0,NA,NA,NA,NA,248173.6406,40891426534,40891,44394.10156,38804.10156,-0.409376383,390911,-3.33388567,17.60207939,0,-7,0,1,NA,0,NA,NA,4889.584656,14.26812236
230,Spain,1965,Franco,NA,NA,263214.2813,12.48072338,5.80047369,NA,0,0,1,0,NA,NA,NA,NA,262394.25,42343021468,42343,45970.49609,40362.49609,4.016056061,389105,-0.461997747,0.78400135,0,-7,0,1,NA,0,NA,NA,4905.271501,0.320821629
230,Spain,1966,Franco,NA,NA,285337.9063,12.56142902,8.405172348,NA,0,0,1,0,NA,NA,NA,NA,282347.5,43192213761,43192,46892.22656,40151.22656,-0.523430288,463423,19.09972954,1.103551865,0,-7,0,1,NA,0,NA,NA,5896.52372,20.20789713
230,Spain,1967,Franco,NA,NA,301770.1875,12.61742115,5.758881569,NA,0,0,1,0,NA,NA,NA,NA,296266.2188,44216902176,44216,48003.95313,41666.95313,3.775044203,535141,15.47570992,-21.46888542,0,-7,0,1,NA,0,NA,NA,5542.449391,-6.004797848
230,Spain,1968,Franco,NA,NA,322983.2188,12.68535519,7.029533386,NA,0,0,1,0,NA,NA,NA,NA,316862.1563,45047735605,45047,48906.14453,40511.14453,-2.77392149,549446,2.673127174,29.80281067,0,-7,0,1,NA,0,NA,NA,7342.615227,32.47960801
230,Spain,1969,Franco,NA,NA,353900.375,12.77677059,9.572374344,NA,0,0,1,0,NA,NA,NA,NA,346525.1563,47025425277,47025,51053.59766,41149.59766,1.575993776,525814,-4.301059723,22.27604485,0,-7,0,1,NA,2,NA,NA,8662.344855,17.97356374
230,Spain,1970,Franco,NA,NA,368973.6875,12.81848049,4.259192944,NA,0,0,1,0,NA,NA,NA,NA,360528.5938,49555425695,49555,53800.33984,43815.33984,6.478173256,486804,-7.418973446,8.236824989,0,-7,0,1,NA,0,NA,NA,8733.952591,0.826655328
230,Spain,1971,Franco,NA,NA,388201.1563,12.86927891,5.2110672,NA,0,0,1,0,NA,NA,NA,NA,377599.1563,51687113775,51687,56114.98828,46516.98828,6.165987492,437787,-10.0691452,6.193331718,0,-7,0,1,NA,0,NA,NA,8394.636355,-3.88502493
230,Spain,1972,Franco,NA,NA,421938.0938,12.95261383,8.690584183,NA,0,0,1,0,NA,NA,NA,NA,408714.6563,54375294437,54375,59033.26563,47596.26563,2.320178986,439498,0.390829325,18.76941299,0,-7,0,1,NA,1,NA,NA,10003.51985,19.16561279
230,Spain,1973,Franco,NA,NA,453940.8125,13.0257225,7.584691048,NA,0,0,1,0,NA,NA,NA,NA,439577.375,57854522252,57854,62810.30859,51538.30859,8.282252312,417593,-4.984095573,3.541409492,0,-7,0,1,NA,1,NA,NA,9859.025582,-1.444434304
230,Spain,1974,Franco,NA,NA,465255.5625,13.05034256,2.492558956,NA,0,0,1,0,NA,NA,NA,NA,461051.5,63235482649,63235,68652.29688,56174.29688,8.995227814,412319,-1.262952209,11.96202946,0,-7,0,1,NA,1,NA,NA,10913.91144,10.69969695
230,Spain,1975,Franco,NA,NA,471467.9063,13.06360626,1.335251331,NA,0,0,1,0,NA,NA,NA,NA,463310.1563,66523847285,66523,72221.97656,60845.97656,8.316400528,388786,-5.707474232,-3.124069691,0,-3,0,1,NA,2,NA,NA,9949.842566,-8.833394709
230,Spain,1976,Suarez Gonzalez,NA,NA,494390.5313,13.11108112,4.861974716,NA,0,1,0,0,NA,NA,NA,NA,484832.2188,71113760530,71113,77205.20313,63728.20313,4.736922264,378559,-2.630496025,21.0992012,0,1,0,1,NA,0,NA,NA,11787.95447,18.47377882
230,Spain,1977,Suarez Gonzalez,NA,NA,515588.125,13.15306377,4.287624359,3,0,1,0,0,NA,NA,NA,NA,505667.3438,73887024636,73887,80216.84375,66525.84375,4.389956951,394217,4.136211395,-2.54832077,0,5,0,1,3,0,NA,NA,11975.07523,1.587389515
230,Spain,1978,Suarez Gonzalez,NA,NA,537160.9375,13.1940527,4.184114933,3,0,1,0,0,NA,NA,NA,NA,520651.9688,77876753775,77876,84547.57813,70293.57813,5.663565159,396408,0.555785239,3.556405544,0.487234414,9,1,0,3,0,NA,NA,12467.69079,4.113674067
230,Spain,1979,Suarez Gonzalez,NA,NA,547430.9375,13.21299171,1.911902428,3,0,1,0,0,NA,NA,NA,NA,527307.8125,81146722119,81146,88097.71875,72830.71875,3.609349012,398769,0.595598459,6.51117897,0.487234414,9,1,0,3,1,NA,NA,13353.28421,7.103106982
230,Spain,1980,Suarez Gonzalez,NA,NA,555693.25,13.22797203,1.509284973,3,0,1,0,0,NA,NA,NA,NA,547170.875,83979774702,83979,91173.42188,75343.42188,3.450059414,397025,-0.437345922,4.125038147,0.482204527,9,1,0,3,0,NA,NA,13845.91891,3.689240032
230,Spain,1981,Calvo-Sotelo,1,0,521101.125,13.16369915,-6.225037575,2.999999762,0,0,0,0,1,0,0,1,520218.7813,87393456026,87393,94879.89844,78801.89844,4.590283394,442450,11.44134521,-9.874699593,0.482204527,9,1,0,2.999999762,0,1,0,14063.20388,1.569306941
